668	341.789
669	341.736
670	341.681
671	341.623
672	341.552
673	341.478
674	341.401
675	341.32
676	341.236
677	341.147
678	341.054
679	340.956
680	340.853
681	340.746
682	340.633
683	340.516
684	340.383
685	340.244
686	340.099
687	339.948
688	339.789
689	339.623
690	339.449
691	339.266
692	339.075
693	338.875
694	338.665
695	338.446
696	338.205
697	337.955
698	337.693
699	337.418
700	337.131
701	336.832
702	336.519
703	336.194
704	335.856
705	335.506
706	335.144
707	334.774
708	334.385
709	333.991
710	333.591
711	333.193
712	332.802
713	332.418
714	332.044
715	331.682
716	331.331
717	330.994
718	330.671
719	330.363
720	330.059
721	329.77
722	329.495
723	329.233
724	328.983
725	328.746
726	328.52
727	328.305
728	328.1
729	327.906
730	327.721
731	327.547
732	327.372
733	327.206
734	327.048
735	326.898
736	326.756
737	326.62
738	326.49
739	326.368
740	326.251
741	326.14
742	326.034
743	325.935
744	325.832
745	325.734
746	325.641
747	325.552
748	325.468
749	325.388
750	325.311
751	325.239
752	325.17
753	325.105
754	325.043
755	324.984
756	324.92
757	324.86
758	324.802
759	324.748
760	324.696
761	324.646
762	324.599
763	324.554
764	324.512
765	324.472
766	324.434
767	324.399
768	324.357
769	324.317
770	324.279
771	324.244
772	324.21
773	324.177
774	324.147
775	324.118
776	324.091
777	324.065
778	324.041
779	324.019
780	323.989
781	323.961
782	323.935
783	323.91
784	323.886
785	323.864
786	323.843
787	323.823
788	323.805
789	323.787
790	323.771
791	323.757
792	323.734
793	323.714
794	323.694
795	323.676
796	323.658
797	323.642
798	323.626
799	323.612
800	323.599
801	323.586
802	323.575
803	323.565
804	323.547
805	323.531
806	323.516
807	323.501
808	323.488
809	323.475
810	323.463
811	323.452
812	323.442
813	323.433
814	323.424
815	323.418
816	323.403
817	323.389
818	323.376
819	323.364
820	323.353
821	323.343
822	323.333
823	323.325
824	323.317
825	323.31
826	323.303
827	323.299
828	323.285
829	323.274
830	323.263
831	323.253
832	323.243
833	323.234
834	323.226
835	323.219
836	323.213
837	323.207
838	323.202
839	323.199
840	323.187
841	323.176
842	323.167
843	323.158
844	323.149
845	323.142
846	323.135
847	323.129
848	323.124
849	323.119
850	323.115
851	323.113
852	323.102
853	323.092
854	323.083
855	323.075
856	323.068
857	323.061
858	323.055
859	323.05
860	323.045
861	323.041
862	323.038
863	323.036
864	323.026
865	323.017
866	323.009
867	323.001
868	322.995
869	322.989
870	322.983
871	322.979
872	322.975
873	322.971
874	322.969
875	322.967
876	322.958
877	322.949
878	322.942
879	322.935
880	322.928
881	322.923
882	322.918
883	322.914
884	322.91
885	322.907
886	322.905
887	322.904
888	322.895
889	322.887
890	322.88
891	322.873
892	322.867
893	322.862
894	322.858
895	322.854
896	322.85
897	322.848
898	322.846
899	322.846
900	322.837
901	322.829
902	322.822
903	322.816
904	322.81
905	322.805
906	322.801
907	322.798
908	322.795
909	322.792
910	322.791
911	322.791
912	322.782
913	322.774
914	322.768
915	322.762
916	322.756
917	322.752
918	322.748
919	322.744
920	322.742
921	322.74
922	322.738
923	322.738
924	322.73
925	322.722
926	322.716
927	322.71
928	322.705
929	322.701
930	322.697
931	322.693
932	322.691
933	322.689
934	322.688
935	322.688
936	322.68
937	322.673
938	322.666
939	322.661
940	322.656
941	322.651
942	322.648
943	322.645
944	322.642
945	322.64
946	322.639
947	322.64
948	322.631
949	322.624
950	322.618
951	322.613
952	322.608
953	322.604
954	322.6
955	322.597
956	322.595
957	322.593
958	322.592
959	322.593
960	322.585
961	322.578
962	322.572
963	322.566
964	322.562
965	322.558
966	322.554
967	322.551
968	322.549
969	322.548
970	322.547
971	322.548
972	322.54
973	322.533
974	322.527
975	322.522
976	322.517
977	322.514
978	322.51
979	322.508
980	322.506
981	322.504
982	322.504
983	322.505
984	322.497
985	322.491
986	322.485
987	322.48
988	322.476
989	322.472
990	322.469
991	322.467
992	322.466
993	322.465
994	322.464
995	322.466
996	322.458
997	322.453
998	322.447
999	322.443
1000	322.439
1001	322.436
1002	322.434
1003	322.432
1004	322.431
1005	322.431
1006	322.432
1007	322.434
1008	322.427
1009	322.422
1010	322.418
1011	322.415
1012	322.412
1013	322.41
1014	322.409
1015	322.408
1016	322.409
1017	322.41
1018	322.412
1019	322.415
1020	322.411
1021	322.408
1022	322.406
1023	322.405
1024	322.245
1025	322.245
1026	322.245
1027	322.246
1028	322.247
1029	322.249
1030	322.251
1031	322.254
1032	322.257
1033	322.261
1034	322.265
1035	322.271
1036	322.268
1037	322.267
1038	322.267
1039	322.267
1040	322.268
1041	322.27
1042	322.273
1043	322.276
1044	322.28
1045	322.284
1046	322.29
1047	322.297
1048	322.295
1049	322.294
1050	322.295
1051	322.296
1052	322.298
1053	322.3
1054	322.303
1055	322.307
1056	322.311
1057	322.317
1058	322.322
1059	322.33
1060	322.328
1061	322.328
1062	322.329
1063	322.331
1064	322.333
1065	322.335
1066	322.339
1067	322.343
1068	322.347
1069	322.353
1070	322.359
1071	322.366
1072	322.365
1073	322.365
1074	322.366
1075	322.368
1076	322.37
1077	322.373
1078	322.377
1079	322.381
1080	322.385
1081	322.391
1082	322.397
1083	322.405
1084	322.403
1085	322.404
1086	322.405
1087	322.406
1088	322.409
1089	322.412
1090	322.415
1091	322.419
1092	322.424
1093	322.43
1094	322.436
1095	322.443
1096	322.442
1097	322.443
1098	322.444
1099	322.445
1100	322.448
1101	322.451
1102	322.454
1103	322.458
1104	322.463
1105	322.469
1106	322.475
1107	322.482
1108	322.481
1109	322.482
1110	322.483
1111	322.484
1112	322.487
1113	322.489
1114	322.493
1115	322.497
1116	322.502
1117	322.508
1118	322.514
1119	322.521
1120	322.52
1121	322.521
1122	322.522
1123	322.523
1124	322.525
1125	322.528
1126	322.532
1127	322.536
1128	322.541
1129	322.547
1130	322.553
1131	322.56
1132	322.559
1133	322.56
1134	322.561
1135	322.562
1136	322.565
1137	322.567
1138	322.571
1139	322.575
1140	322.58
1141	322.586
1142	322.592
1143	322.599
1144	322.598
1145	322.599
1146	322.6
1147	322.602
1148	322.604
1149	322.607
1150	322.61
1151	322.615
1152	322.62
1153	322.625
1154	322.631
1155	322.639
1156	322.638
1157	322.638
1158	322.639
1159	322.641
1160	322.644
1161	322.647
1162	322.65
1163	322.655
1164	322.66
1165	322.665
1166	322.671
1167	322.679
1168	322.678
1169	322.679
1170	322.68
1171	322.682
1172	322.684
1173	322.687
1174	322.691
1175	322.695
1176	322.7
1177	322.706
1178	322.712
1179	322.72
1180	322.719
1181	322.72
1182	322.721
1183	322.723
1184	322.726
1185	322.729
1186	322.733
1187	322.737
1188	322.742
1189	322.748
1190	322.754
1191	322.762
1192	322.761
1193	322.762
1194	322.763
1195	322.765
1196	322.768
1197	322.771
1198	322.775
1199	322.78
1200	322.785
1201	322.791
1202	322.798
1203	322.806
1204	322.805
1205	322.806
1206	322.807
1207	322.809
1208	322.812
1209	322.816
1210	322.82
1211	322.825
1212	322.83
1213	322.836
1214	322.843
1215	322.851
1216	322.85
1217	322.851
1218	322.853
1219	322.855
1220	322.858
1221	322.862
1222	322.866
1223	322.871
1224	322.877
1225	322.883
1226	322.89
1227	322.898
1228	322.898
1229	322.899
1230	322.901
1231	322.904
1232	322.907
1233	322.911
1234	322.915
1235	322.92
1236	322.926
1237	322.933
1238	322.94
1239	322.948
1240	322.948
1241	322.95
1242	322.952
1243	322.955
1244	322.958
1245	322.962
1246	322.967
1247	322.973
1248	322.979
1249	322.985
1250	322.993
1251	323.002
1252	323.002
1253	323.004
1254	323.006
1255	323.01
1256	323.013
1257	323.018
1258	323.023
1259	323.029
1260	323.035
1261	323.042
1262	323.05
1263	323.06
1264	323.06
1265	323.063
1266	323.065
1267	323.069
1268	323.073
1269	323.078
1270	323.084
1271	323.09
1272	323.097
1273	323.105
1274	323.113
1275	323.123
1276	323.124
1277	323.127
1278	323.13
1279	323.134
1280	323.139
1281	323.145
1282	323.151
1283	323.158
1284	323.165
1285	323.174
1286	323.183
1287	323.193
1288	323.195
1289	323.198
1290	323.202
1291	323.207
1292	323.213
1293	323.219
1294	323.226
1295	323.233
1296	323.242
1297	323.251
1298	323.26
1299	323.272
1300	323.274
1301	323.278
1302	323.283
1303	323.289
1304	323.295
1305	323.302
1306	323.31
1307	323.318
1308	323.327
1309	323.337
1310	323.347
1311	323.359
1312	323.363
1313	323.368
1314	323.373
1315	323.379
1316	323.386
1317	323.394
1318	323.402
1319	323.411
1320	323.421
1321	323.432
1322	323.443
1323	323.455
1324	323.459
1325	323.464
1326	323.47
1327	323.477
1328	323.484
1329	323.492
1330	323.501
1331	323.51
1332	323.52
1333	323.531
1334	323.542
1335	323.555
1336	323.558
1337	323.564
1338	323.57
1339	323.577
1340	323.584
1341	323.592
1342	323.601
1343	323.61
1344	323.62
1345	323.631
1346	323.642
1347	323.655
1348	323.659
1349	323.664
1350	323.671
1351	323.678
1352	323.685
1353	323.693
1354	323.702
1355	323.711
1356	323.721
1357	323.732
1358	323.743
1359	323.756
1360	323.76
1361	323.765
1362	323.771
1363	323.778
1364	323.785
1365	323.793
1366	323.801
1367	323.81
1368	323.819
1369	323.83
1370	323.841
1371	323.853
1372	323.856
1373	323.861
1374	323.867
1375	323.873
1376	323.88
1377	323.887
1378	323.895
1379	323.904
1380	323.913
1381	323.923
1382	323.933
1383	323.945
1384	323.948
1385	323.953
1386	323.958
1387	323.964
1388	323.971
1389	323.978
1390	323.986
1391	323.994
1392	324.003
1393	324.013
1394	324.024
1395	324.035
1396	324.039
1397	324.043
1398	324.049
1399	324.055
1400	324.062
1401	324.069
1402	324.077
1403	324.086
1404	324.096
1405	324.106
1406	324.117
1407	324.13
1408	324.134
1409	324.139
1410	324.145
1411	324.152
1412	324.16
1413	324.169
1414	324.178
1415	324.188
1416	324.199
1417	324.21
1418	324.223
1419	324.237
1420	324.243
1421	324.25
1422	324.258
1423	324.267
1424	324.277
1425	324.288
1426	324.3
1427	324.312
1428	324.326
1429	324.341
1430	324.356
1431	324.374
1432	324.383
1433	324.394
1434	324.406
1435	324.419
1436	324.433
1437	324.449
1438	324.465
1439	324.483
1440	324.502
1441	324.523
1442	324.544
1443	324.568
1444	324.584
1445	324.602
1446	324.621
1447	324.642
1448	324.665
1449	324.689
1450	324.715
1451	324.742
1452	324.772
1453	324.803
1454	324.836
1455	324.871
1456	324.9
1457	324.931
1458	324.964
1459	325
1460	325.038
1461	325.079
1462	325.122
1463	325.167
1464	325.215
1465	325.267
1466	325.321
1467	325.378
1468	325.43
1469	325.485
1470	325.544
1471	325.606
1472	325.67
1473	325.738
1474	325.809
1475	325.881
1476	325.957
1477	326.034
1478	326.112
1479	326.192
1480	326.262
1481	326.331
1482	326.399
1483	326.466
1484	326.53
1485	326.593
1486	326.653
1487	326.712
1488	326.768
1489	326.821
1490	326.873
1491	326.924
1492	326.963
1493	327
1494	327.036
1495	327.07
1496	327.103
1497	327.134
1498	327.163
1499	327.191
1500	327.217
1501	327.243
1502	327.266
1503	327.29
1504	327.302
1505	327.314
1506	327.325
1507	327.335
1508	327.343
1509	327.351
1510	327.357
1511	327.362
1512	327.366
1513	327.369
1514	327.371
1515	327.372
1516	327.362
1517	327.353
1518	327.341
1519	327.329
1520	327.315
1521	327.3
1522	327.284
1523	327.266
1524	327.246
1525	327.225
1526	327.202
1527	327.179
1528	327.144
1529	327.109
1530	327.073
1531	327.035
1532	326.996
1533	326.956
1534	326.915
1535	326.875
1536	326.834
1537	326.795
1538	326.757
1539	326.723
1540	326.682
1541	326.644
1542	326.609
1543	326.577
1544	326.548
1545	326.522
1546	326.499
1547	326.479
1548	326.462
1549	326.449
1550	326.438
1551	326.432
1552	326.419
1553	326.41
1554	326.403
1555	326.4
1556	326.399
1557	326.401
1558	326.406
1559	326.414
1560	326.425
1561	326.438
1562	326.455
1563	326.474
1564	326.488
1565	326.505
1566	326.525
1567	326.548
1568	326.574
1569	326.603
1570	326.635
1571	326.671
1572	326.709
1573	326.751
1574	326.796
1575	326.846
1576	326.889
1577	326.938
1578	326.99
1579	327.046
1580	327.106
1581	327.17
1582	327.238
1583	327.311
1584	327.389
1585	327.471
1586	327.558
1587	327.652
1588	327.741
1589	327.837
1590	327.939
1591	328.047
1592	328.162
1593	328.283
1594	328.411
1595	328.546
1596	328.689
1597	328.84
1598	328.999
1599	329.167
1600	329.336
1601	329.515
1602	329.704
1603	329.904
1604	330.114
1605	330.336
1606	330.57
1607	330.816
1608	331.075
1609	331.347
1610	331.632
1611	331.932
1612	332.237
1613	332.555
1614	332.886
1615	333.228
1616	333.581
1617	333.942
1618	334.311
1619	334.685
1620	335.057
1621	335.423
1622	335.783
1623	336.134
1624	336.466
1625	336.787
1626	337.096
1627	337.393
1628	337.677
1629	337.95
1630	338.21
1631	338.458
1632	338.694
1633	338.92
1634	339.135
1635	339.341
1636	339.526
1637	339.704
1638	339.873
1639	340.034
1640	340.187
1641	340.332
1642	340.471
1643	340.603
1644	340.728
1645	340.848
1646	340.961
1647	341.07
1648	341.164
1649	341.254
1650	341.339
1651	341.419
1652	341.495
1653	341.568
1654	341.636
1655	341.701
1656	341.762
1657	341.819
1658	341.874
1659	341.926
1660	341.965
1661	342.003
1662	342.037
1663	342.069
1664	342.098
1665	342.125
1666	342.15
1667	342.172
1668	342.192
1669	342.209
1670	342.225
1671	342.239
1672	342.241
1673	342.242
1674	342.241
1675	342.238
1676	342.233
1677	342.226
1678	342.217
1679	342.206
1680	342.192
1681	342.177
1682	342.16
1683	342.141
1684	342.111
1685	342.079
1686	342.044
1687	342.007
1688	341.968
1689	341.927
1690	341.883
1691	341.836
1692	341.786
1693	341.734
1694	341.678
1695	341.62
1696	341.549
1697	341.476
1698	341.399
1699	341.318
1700	341.233
1701	341.144
1702	341.051
1703	340.954
1704	340.851
1705	340.744
1706	340.631
1707	340.514
1708	340.381
1709	340.242
1710	340.097
1711	339.946
1712	339.787
1713	339.621
1714	339.447
1715	339.264
1716	339.073
1717	338.873
1718	338.663
1719	338.444
1720	338.204
1721	337.953
1722	337.691
1723	337.416
1724	337.13
1725	336.83
1726	336.517
1727	336.192
1728	335.854
1729	335.504
1730	335.143
1731	334.773
1732	334.384
1733	333.989
1734	333.59
1735	333.192
1736	332.8
1737	332.417
1738	332.043
1739	331.681
1740	331.33
1741	330.993
1742	330.67
1743	330.362
1744	330.058
1745	329.77
1746	329.494
1747	329.232
1748	328.983
1749	328.745
1750	328.519
1751	328.304
1752	328.1
1753	327.906
1754	327.721
1755	327.546
1756	327.372
1757	327.206
1758	327.048
1759	326.898
1760	326.755
1761	326.62
1762	326.49
1763	326.367
1764	326.251
1765	326.14
1766	326.034
1767	325.935
1768	325.832
1769	325.734
1770	325.641
1771	325.552
1772	325.468
1773	325.388
1774	325.311
1775	325.239
1776	325.17
1777	325.105
1778	325.043
1779	324.985
1780	324.92
1781	324.86
1782	324.803
1783	324.748
1784	324.696
1785	324.646
1786	324.599
1787	324.555
1788	324.512
1789	324.472
1790	324.434
1791	324.399
1792	324.357
1793	324.317
1794	324.28
1795	324.244
1796	324.21
1797	324.178
1798	324.147
1799	324.118
1800	324.091
1801	324.065
1802	324.041
1803	324.019
1804	323.989
1805	323.961
1806	323.935
1807	323.91
1808	323.887
1809	323.864
1810	323.843
1811	323.823
1812	323.805
1813	323.787
1814	323.771
1815	323.757
1816	323.734
1817	323.714
1818	323.694
1819	323.676
1820	323.658
1821	323.642
1822	323.627
1823	323.612
1824	323.599
1825	323.587
1826	323.575
1827	323.565
1828	323.547
1829	323.531
1830	323.516
1831	323.501
1832	323.488
1833	323.475
1834	323.463
1835	323.452
1836	323.442
1837	323.433
1838	323.425
1839	323.418
1840	323.403
1841	323.389
1842	323.377
1843	323.365
1844	323.354
1845	323.343
1846	323.334
1847	323.325
1848	323.317
1849	323.31
1850	323.304
1851	323.299
1852	323.286
1853	323.274
1854	323.263
1855	323.253
1856	323.243
1857	323.235
1858	323.227
1859	323.22
1860	323.213
1861	323.207
1862	323.202
1863	323.199
1864	323.187
1865	323.177
1866	323.167
1867	323.158
1868	323.15
1869	323.142
1870	323.135
1871	323.129
1872	323.124
1873	323.119
1874	323.115
1875	323.113
1876	323.102
1877	323.092
1878	323.083
1879	323.075
1880	323.068
1881	323.061
1882	323.055
1883	323.05
1884	323.045
1885	323.041
1886	323.038
1887	323.036
1888	323.026
1889	323.017
1890	323.009
1891	323.002
1892	322.995
1893	322.989
1894	322.983
1895	322.979
1896	322.975
1897	322.971
1898	322.969
1899	322.968
1900	322.958
1901	322.949
1902	322.942
1903	322.935
1904	322.929
1905	322.923
1906	322.918
1907	322.914
1908	322.91
1909	322.907
1910	322.905
1911	322.904
1912	322.895
1913	322.887
1914	322.88
1915	322.873
1916	322.868
1917	322.862
1918	322.858
1919	322.854
1920	322.851
1921	322.848
1922	322.846
1923	322.846
1924	322.837
1925	322.829
1926	322.822
1927	322.816
1928	322.81
1929	322.806
1930	322.801
1931	322.798
1932	322.795
1933	322.792
1934	322.791
1935	322.791
1936	322.782
1937	322.775
1938	322.768
1939	322.762
1940	322.757
1941	322.752
1942	322.748
1943	322.744
1944	322.742
1945	322.74
1946	322.738
1947	322.738
1948	322.73
1949	322.723
1950	322.716
1951	322.71
1952	322.705
1953	322.701
1954	322.697
1955	322.694
1956	322.691
1957	322.689
1958	322.688
1959	322.688
1960	322.68
1961	322.673
1962	322.666
1963	322.661
1964	322.656
1965	322.651
1966	322.648
1967	322.645
1968	322.642
1969	322.641
1970	322.639
1971	322.64
1972	322.631
1973	322.625
1974	322.618
1975	322.613
1976	322.608
1977	322.604
1978	322.6
1979	322.597
1980	322.595
1981	322.593
1982	322.592
1983	322.593
1984	322.585
1985	322.578
1986	322.572
1987	322.567
1988	322.562
1989	322.558
1990	322.554
1991	322.552
1992	322.549
1993	322.548
1994	322.547
1995	322.548
1996	322.54
1997	322.533
1998	322.527
1999	322.522
2000	322.518
2001	322.514
2002	322.51
2003	322.508
2004	322.506
2005	322.505
2006	322.504
2007	322.505
2008	322.497
2009	322.491
2010	322.485
2011	322.48
2012	322.476
2013	322.472
2014	322.469
2015	322.467
2016	322.466
2017	322.465
2018	322.465
2019	322.466
2020	322.459
2021	322.453
2022	322.448
2023	322.443
2024	322.439
2025	322.436
2026	322.434
2027	322.432
2028	322.431
2029	322.431
2030	322.432
2031	322.434
2032	322.427
2033	322.422
2034	322.418
2035	322.415
2036	322.412
2037	322.41
2038	322.409
2039	322.408
2040	322.409
2041	322.41
2042	322.412
2043	322.416
2044	322.411
2045	322.408
2046	322.406
2047	322.405
2048	322.245
2049	322.245
2050	322.246
2051	322.246
2052	322.248
2053	322.249
2054	322.251
2055	322.254
2056	322.257
2057	322.261
2058	322.265
2059	322.271
2060	322.269
2061	322.268
2062	322.267
2063	322.268
2064	322.269
2065	322.27
2066	322.273
2067	322.276
2068	322.28
2069	322.285
2070	322.29
2071	322.297
2072	322.295
2073	322.295
2074	322.295
2075	322.296
2076	322.298
2077	322.3
2078	322.303
2079	322.307
2080	322.312
2081	322.317
2082	322.323
2083	322.33
2084	322.328
2085	322.329
2086	322.329
2087	322.331
2088	322.333
2089	322.336
2090	322.339
2091	322.343
2092	322.348
2093	322.353
2094	322.359
2095	322.367
2096	322.365
2097	322.366
2098	322.367
2099	322.368
2100	322.37
2101	322.373
2102	322.377
2103	322.381
2104	322.386
2105	322.391
2106	322.397
2107	322.405
2108	322.404
2109	322.404
2110	322.405
2111	322.407
2112	322.409
2113	322.412
2114	322.415
2115	322.42
2116	322.424
2117	322.43
2118	322.436
2119	322.444
2120	322.443
2121	322.443
2122	322.444
2123	322.445
2124	322.448
2125	322.451
2126	322.454
2127	322.458
2128	322.463
2129	322.469
2130	322.475
2131	322.483
2132	322.481
2133	322.482
2134	322.483
2135	322.484
2136	322.487
2137	322.49
2138	322.493
2139	322.497
2140	322.502
2141	322.508
2142	322.514
